,text,url,text_len,text_word_count
199,"If you reject me, you will send me on a trail of tears.",https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,55,13
203,Just two words? Blow me.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,24,5
204,Let me be the first commander-in-chief of your heart.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,53,9
205,Let's get stuck in a bathtub together.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,38,7
206,Let's heat up this Cold War.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,28,6
208,My last name is Harding.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,24,5
209,My teeth aren't all that's wood right now.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,42,8
210,Now that's what I call a stimulus package,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,41,8
211,Presidents do it for four years in a row.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,41,9
212,Something is rising and it's not the national debt.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,51,9
213,That's a nice shirt. Can I tax you out of it?,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,45,11
215,They don't call me Rough Rider for nothing.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,43,8
216,"They said ""Go west, young man."" I say ""Go south, young lady.""",https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,61,12
218,Wanna form a more perfect union?,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,32,6
219,"Wanna role play? I’ll be John Adams and you can be Abigail. They wrote very steamy love letters, you know.",https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,106,20
220,Yeah it's pretty tricky,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,23,4
221,You have spent two non-consecutive terms in my heart.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,53,9
222,You have trickled down into my heart.,https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,37,7
223,"You know what they say, ""The longer the term...""",https://pickupline.net/holiday-themed-pick-up-lines/presidents-day-pick-up-lines/,48,9
225,"""The pursuit of happiness"" means it's cool to hit on you, right?",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,64,12
226,18 year old's can exercise their rights in government and on me!,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,64,12
227,"Are you a British Loyalist? Because you're making me rethink this whole ""independence"" thing.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,93,14
228,Baby I can last for waaaayyyy more than 2 terms.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,48,10
230,"Baby, you remind me of the constitution, because you look like a national treasure",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,82,14
231,"Baby, you're a firework.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,24,4
232,"Because of my rights related to eminent domain, you have to compensate me for stealing my heart.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,96,17
233,"Can I, like, annex you?",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,23,5
234,"Don't tell me you're one of those 4th of July apologists. Just kidding, I don't think that's a thing. Thirsty?",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,110,20
235,Excuse me but I'm looking for weapons of ass destruction.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,57,10
236,"Girl, you're so beautiful. I'd cross the Delaware River to be with you. Or even the Raritan River.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,98,18
237,Give me your panties or give me death.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,38,8
238,"Hey baby, are you ready for your trial? I'm afraid it has to be a speedy one.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,77,17
239,Hey the alcohol's back! Now let's get drunk and screw.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,54,10
240,How about that George Grenville? What a boob!,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,45,8
241,How would you win over the heart of a patriot?,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,46,10
242,"I actually wrote 'the British are coming.' Well, I didn't write it per say, but I did say it once to one of my friends. And, it was pretty loud, so there's a good chance Revere heard it. So, I pretty much wrote it. Anyway, want to make out?",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,240,49
243,I believe all lady parts deserve equal representation,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,53,8
244,"I don't normally like girls who wear red coats. But, for you I'll make an exception.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,84,16
245,"I had baked beans last night, it was not a pretty scene in my bathroom. Talk about the Boston massacre! Anyway, want to make out?",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,129,25
246,"I have a district that has been underrepresented in Congress with you, but the 23rd Amendment now says I need to be let in.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,123,24
247,I have a great relationship with my mother… country.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,52,9
248,"I hope we stay together forever. Let's knock on wood. Here, use my teeth!",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,73,14
249,I know Benjamin Franklin.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,25,4
250,I will go full-term in your oval office,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,39,8
251,I wish I were the Speaker of the House and you the President Pro Temp of the Senate so I could be above you in the “order of succession.”,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,137,29
252,I'd start a revolution for your number.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,39,7
253,I'd try to give you a fair trial but you have no peers.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,55,13
254,"I'll be your slave, it's okay, it's not involuntary.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,52,9
255,I'll do your process.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,21,4
256,I'll have you exercising your right to free speech all night long,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,65,12
257,I'll put my John Hancock on your bar tab if you hang out with me for a while.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,77,18
258,I'm a man without a country. Can I be a citizen of you?,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,55,13
259,I'm arresting you for breaking the 8th amendment because you...are excessively fine!,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,84,12
260,I'm glad there's freedom of religion because I worship you.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,59,10
261,"I'm like fireworks: smokin', fun, and illegal in many states. Also, there are some really creepy billboards about me on the interstate.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,135,22
262,"I'm not a fan of Parliament. Unless, it's the band Parliament Funkadelic. Which doesn't mean anything to you right now, but you'll see what I'm talking about in a few hundred years. I'm from the future!",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,202,36
263,I've been directly elected to fill the vacancy in your senate!,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,62,11
264,If you ask me if I love you I'll have to plead the 5th. Don't want to incriminate myself.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,89,19
265,"If you can tell me the difference between Flag Day and the 4th of July, I will buy you a drink. If you can't tell me the difference between Flag Day and the 4th of July, I will also buy you a drink.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,198,43
266,If you declare me sovereign of your pants I promise I can do no wrong.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,70,15
267,If you're incapacitated can I have a list of you next 3 hottest friends?,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,72,14
268,"Is that a banana in your pocket, or you just... carrying a musket because of the Quartering Act.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,96,18
270,"Let me press myself against you, you can't stop me…it's my constitutional right.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,80,13
271,Let' put the screw back in screwdriver.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,39,7
272,Let's be like the original thirteen colonies AND MULTIPLY.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,58,9
273,Let's do it in Philadelphia.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,28,5
274,Let's drink beer and play with fireworks until somebody has a terrible accident!,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,80,13
275,"Let's say we go back to my place. You put on a wig, I'll call you 'Tory.'",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,73,17
276,My flag will never fly at half mast as long you're around.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,58,12
277,"My last girlfriend and I had to call it off. I looked her right in the face and declared myself independent. Also, she was British. Want to make out?",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,149,29
278,"No taxation without representation! But, there is a kiss tax. Strictly enforced and right on the lips.",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,102,17
279,Now you don't need a penis to vote…but you can still borrow mine.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,65,13
280,Oh say can you see... me in your bed tonight,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,44,10
282,Oooooh say can you seeeeeeee / by the dawn's early light / me in your bed / with last night's sweat still gleaminnnnnng.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,120,23
283,Pretend you are the constitution and call me daddy,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,50,9
284,Sir William Howe... are you doing?,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,34,6
285,"Tell me, does the carpet match the powdered wig?",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,48,9
286,The 15th Amendment gives the right to vote to anyone with a penis…I'll loan you mine.,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,85,16
287,The Constitution limits the powers of the government but the powers of my pants are unlimited!,https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,94,16
288,"The Continental Congress decreed 'all men are created equal.' But, they didn't say anything about 'all women being created equal.' Because girl, you are too fine!",https://pickupline.net/holiday-themed-pick-up-lines/fourth-of-july-independence-day-pick-up-lines/,162,26
